INDIVIDUAL_ID,INCOME,HAS_CHILDREN,LENGTH_OF_RESIDENCE,MARITAL_STATUS,HOME_MARKET_VALUE,HOME_OWNER,COLLEGE_DEGREE,GOOD_CREDIT
221303212906.0,80372.176,0.0,2.0,,50000 - 74999,1,0,1
221303155757.0,87500.0,1.0,8.0,Single,100000 - 124999,1,1,1
221303149256.0,87500.0,0.0,4.0,Single,75000 - 99999,1,0,1
221303147827.0,62500.0,0.0,8.0,Married,150000 - 174999,1,0,1
221303146357.0,70000.0,1.0,3.0,Single,50000 - 74999,1,1,1
221303144892.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221303304947.0,5000.0,0.0,15.0,Single,75000 - 99999,1,1,1
221303304191.0,42500.0,1.0,7.0,Single,175000 - 199999,0,0,0
221303304086.0,70000.0,1.0,2.0,Married,225000 - 249999,1,0,0
221303171219.0,70000.0,0.0,1.0,Married,75000 - 99999,1,0,1
221303167156.0,87500.0,1.0,7.0,Married,100000 - 124999,1,0,1
221303161936.0,42500.0,1.0,4.0,Married,75000 - 99999,1,0,1
221303161606.0,80372.176,0.0,15.0,,25000 - 49999,0,0,0
221303154698.0,47500.0,1.0,1.0,Single,150000 - 174999,0,0,1
221303148388.0,70000.0,1.0,5.0,Married,75000 - 99999,1,0,1
221303255142.0,42500.0,1.0,4.0,Married,25000 - 49999,0,1,1
221303253965.0,87500.0,1.0,5.0,Married,200000 - 224999,1,1,1
221300267304.0,47500.0,1.0,14.0,Married,50000 - 74999,1,0,1
221300264804.0,125000.0,0.0,1.0,Married,150000 - 174999,1,0,1
221300400637.0,80372.176,0.0,6.801,,150000 - 174999,0,0,0
221300390438.0,22500.0,0.0,15.0,Married,100000 - 124999,1,1,0
221300376950.0,70000.0,1.0,7.0,Single,150000 - 174999,1,1,1
221300401130.0,80372.176,0.0,6.801,,150000 - 174999,0,0,1
221302102780.0,57500.0,1.0,7.0,Single,75000 - 99999,0,0,1
221303113456.0,250000.0,1.0,5.0,Married,200000 - 224999,1,0,1
221303069868.0,42500.0,1.0,15.0,Single,25000 - 49999,1,1,0
221303068079.0,87500.0,0.0,9.0,Married,200000 - 224999,1,1,1
221303060629.0,87500.0,0.0,2.0,Single,150000 - 174999,1,1,1
221303100657.0,80372.176,0.0,6.801,,100000 - 124999,0,0,1
221303099367.0,70000.0,1.0,6.0,Single,100000 - 124999,1,1,0
221303098809.0,250000.0,0.0,12.0,Single,125000 - 149999,1,0,1
221303096639.0,87500.0,1.0,0.0,Married,,0,0,1
221303096599.0,32500.0,0.0,3.0,Married,25000 - 49999,1,0,0
221303096491.0,70000.0,0.0,8.0,Married,50000 - 74999,1,0,1
221303090642.0,125000.0,1.0,7.0,Married,150000 - 174999,1,0,1
221303088078.0,80372.176,0.0,6.801,,150000 - 174999,0,0,0
221303014088.0,87500.0,0.0,0.0,,,0,0,0
221303186091.0,225000.0,1.0,4.0,Single,75000 - 99999,1,1,1
221303183836.0,70000.0,0.0,3.0,Single,50000 - 74999,1,1,1
221303180217.0,80372.176,0.0,0.0,,50000 - 74999,1,1,1
221303175324.0,87500.0,1.0,11.0,Married,100000 - 124999,1,1,1
221303300256.0,87500.0,1.0,10.0,Single,300000 - 349999,0,1,1
221303294967.0,27500.0,0.0,15.0,Married,75000 - 99999,1,0,1
221303289441.0,70000.0,0.0,1.0,Single,300000 - 349999,0,0,0
221303288624.0,42500.0,0.0,3.0,Married,50000 - 74999,1,1,0
221303287270.0,17500.0,1.0,8.0,Single,125000 - 149999,1,0,0
221303284756.0,27500.0,0.0,10.0,Single,1000 - 24999,1,1,0
221303283290.0,52500.0,0.0,2.0,Single,100000 - 124999,1,0,0
221303274750.0,80372.176,0.0,6.801,,,0,0,1
221303212149.0,125000.0,0.0,6.0,Single,175000 - 199999,1,0,1
221303206808.0,22500.0,0.0,12.0,Single,50000 - 74999,1,0,0
221303203154.0,250000.0,0.0,5.0,Married,275000 - 299999,1,0,1
221303200419.0,42500.0,1.0,15.0,Married,50000 - 74999,1,1,0
221303197706.0,87500.0,0.0,4.0,Married,250000 - 274999,1,0,0
221303194517.0,80372.176,0.0,0.0,Single,100000 - 124999,1,0,1
221303190805.0,87500.0,1.0,3.0,,50000 - 74999,1,0,1
221303190428.0,17500.0,0.0,15.0,Married,75000 - 99999,1,0,1
221303187787.0,87500.0,0.0,7.0,Married,50000 - 74999,1,1,0
221303201886.0,12500.0,1.0,10.0,Single,50000 - 74999,1,1,0
221303201172.0,70000.0,1.0,1.0,Married,125000 - 149999,1,1,0
221303189251.0,250000.0,1.0,3.0,Married,200000 - 224999,1,1,1
221303185225.0,125000.0,0.0,8.0,Married,100000 - 124999,1,0,1
221303237201.0,37500.0,1.0,3.0,,75000 - 99999,1,1,1
221303233924.0,80372.176,0.0,3.0,Single,100000 - 124999,1,0,1
221303230734.0,87500.0,1.0,9.0,Single,125000 - 149999,1,0,1
221303229627.0,80372.176,0.0,6.801,,1000 - 24999,0,0,0
221303217273.0,47500.0,0.0,5.0,Married,100000 - 124999,1,1,0
221303212873.0,37500.0,1.0,15.0,Married,50000 - 74999,1,0,1
221303212853.0,125000.0,1.0,3.0,Married,175000 - 199999,1,0,1
221303167598.0,62500.0,0.0,12.0,Married,50000 - 74999,1,1,1
221303154869.0,125000.0,1.0,3.0,Married,100000 - 124999,1,0,1
221303193301.0,87500.0,0.0,15.0,Married,50000 - 74999,1,1,1
